datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap,chainlink_daily_active_addresses,new_unique_add,real.vol,Price,Daily Active Deposits,Transaction Volume,Amount held by top addresses,Amount held by top exchange addresses,Amount held by top non-exchange addresses,Age Consumed,Velocity,Coin Supply on Exchanges,Coin Supply on Exchanges (as % of total supply),Coin Supply outside of Exchanges,Exchange Inflow,Exchange Outflow,Exchange Flow Balance,balance_0xe0362,balance_0x75398,balance_0x5560d,balance_0xdad22,balance_0xbe697,balance_0xf37c3,balance_nodeops,Total_supply,Sum_treasury,Circulating_supply,Amount held by top addresses (% total supply),Amount held by top addresses (% circulating supply )
2019-04-02,0.555020661566,0.584279297229,0.600143090718,0.538438014959,16414974,204497754,306,87,16851335,0.581953972824,75,1309042,762359744,117090054,651979960,57389838,1.8698007341809155,125633205,12.563320525279801,874366794,522048,-491719,30329,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.762359744,0.34787591526685707
2019-04-03,0.58398269972,0.564470913401,0.605050358289,0.552307656755,13494968,197564820,319,78,14576627,0.592941824631,74,1355083,762645341,117375651,651979960,108046397,1.5836622218476415,125339667,12.533966700281987,874660332,401128,-481092,-79964,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.762645341,0.34865964057233534
2019-04-04,0.564869991335,0.542240018876,0.583761414056,0.527055548062,11153063,189784006,263,59,8516415,0.570280597655,60,1629284,758780653,113510964,651979960,67435327,1.2803359987689191,124192018,12.419201830638508,875807981,317676,-1044630,-726953,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.758780653,0.33805429883772975
2019-04-05,0.543192292036,0.577468264522,0.580434686949,0.543192292036,7928035,202113892,456,83,5612706,0.557135965103,28,429473,758836770,113567080,651979960,20050513,1.503204387456391,124102194,12.410219496693669,875897805,111608,-146667,-35059,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.75883677,0.33820829314778034
2019-04-06,0.577826465813,0.570109575343,0.586225823921,0.56288967001,7641844,199538351,220,60,6768585,0.576151824762,38,334246,758870226,113600536,651979960,1613377,2.079706505947656,123937380,12.393738069140449,876062619,62624,-186122,-123498,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.758870226,0.3383001019336572
2019-04-07,0.570050129651,0.577118591017,0.586351337632,0.569050771342,6038856,201991506,191,51,5577182,0.576523007147,29,178244,758890381,113620691,651979960,3329264,1.4409007486175636,123803529,12.380352914035974,876196470,36474,-133323,-96849,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.758890381,0.33835541058021834
2019-04-08,0.578254809182,0.568899491702,0.585212347204,0.545636169818,9889748,199114822,250,59,7864012,0.547426130485,45,2366990,757626653,112356963,651979960,63055841,1.2882931973849003,123749513,12.374951350569694,876250486,305154,-259442,45712,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.757626653,0.33488753237126856
2019-04-09,0.567685296707,0.53444291001,0.567685296707,0.525419485803,7969523,187055019,183,40,5568036,0.540181408374,36,452324,759539036,114269346,651979960,39245763,1.9473392862690704,125284968,12.52849683431806,874715031,134261,-187806,-53544,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.759539036,0.34013542696002974
2019-04-10,0.533650211709,0.520256904197,0.538582817064,0.518990983508,8226905,182089916,223,65,6991057,0.535901123883,39,794733,759803876,114534186,651979960,45633440,1.9990437667875265,125480779,12.548077959214694,874519220,355308,-139782,215525,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.759803876,0.34086219163158743
2019-04-11,0.521361061916,0.486122622375,0.521743214916,0.461751226909,7966597,170142917,217,48,5618237,0.474386684753,41,379585,761307702,116038012,651979960,16785669,2.0501091552948862,126822969,12.68229692310262,873177030,130191,-123097,7094,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.761307702,0.34498893838045436
2019-04-12,0.485055662227,0.49535019074,0.514637966817,0.461391847928,6616811,173372566,166,31,4615549,0.496674682403,31,324126,761409262,116139572,651979960,4429551,1.5232345434043666,126726463,12.672646384153532,873273536,107536,-136947,-29410,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.761409262,0.3452676357828234
2019-04-13,0.49516480738,0.539207649152,0.540919475237,0.49516480738,7063056,188722677,136,25,5334569,0.521030584487,24,172369,761565090,116295400,651979960,9805571,1.6864053066723919,126767043,12.676704390718827,873232956,36726,-77541,-40815,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.76156509,0.3456952535340675
2019-04-14,0.540199536447,0.528740487523,0.546823542721,0.512053250014,5680703,185059170,142,40,3734772,0.5206156997300001,21,221987,761622341,116352651,651979960,12371464,1.3370383749121348,126611732,12.661173253211205,873388267,47924,-118523,-70598,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.761622341,0.34585235972728356
2019-04-15,0.528181337381,0.492213832888,0.528181337381,0.48557534691,6369017,172274841,154,34,4605355,0.511609969713,28,183895,761817403,116547713,651979960,12018151,1.7610418468021851,126683972,12.668397225975676,873316027,63567,-62931,636,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.761817403,0.34638764205005723
2019-04-16,0.492764104814,0.503053655316,0.515619699147,0.491873899808,4307086,176068779,155,29,2850585,0.499812264432,27,502955,760454865,115185176,651979960,8986831,1.2153655671780377,125676816,12.567681698224607,874323183,238422,-100642,137779,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.760454865,0.34264861289262305
2019-04-17,0.502676748437,0.500259478198,0.507384294914,0.492188379582,4224360,175090817,147,35,2998014,0.499633226639,23,312324,760548232,115278542,651979960,21057511,1.6796470124628216,125602377,12.560237717909914,874397622,99138,-126614,-27476,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.760548232,0.3429048273507462
2019-04-18,0.500446748149,0.523920243645,0.52436223003,0.500446748149,4828508,183372085,165,37,2956242,0.510029116447,34,307892,760664752,115395062,651979960,16809738,1.9835082202399692,125621414,12.562141409825745,874378585,99377,-102179,-2801,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.760664752,0.3432245774622471
2019-04-19,0.523067016728,0.514269987674,0.537994879206,0.511034201254,5918320,179994495,188,49,3605868,0.531270984877,33,299133,758989322,113719633,651979960,12083309,1.1526944617509438,124549846,12.454984638280616,875450153,98612,-165317,-66705,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.758989322,0.3386269210143242
2019-04-20,0.514077775169,0.515529181615,0.532094302467,0.508377628562,4638461,180435214,139,28,2666277,0.515707015656,28,439467,758747765,113478075,651979960,6152446,1.313540459304006,124204963,12.420496360815767,875795036,20965,-388366,-367401,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.758747765,0.33796404873760066
2019-04-21,0.516206065102,0.499498044065,0.516206065102,0.481329042346,5015659,174824315,156,32,3375958,0.485392210636,30,343257,758887572,113617882,651979960,8928328,1.69384950838632,124195043,12.41950438102541,875804956,133587,-106368,27219,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.758887572,0.3383477022205959
2019-04-22,0.499337879176,0.496663647229,0.518363462051,0.489698548402,5966146,173832276,171,38,4046874,0.516683556343,44,432339,759025731,113756041,651979960,3050728,1.853105909824932,124102052,12.410205228183804,875897947,154578,-246782,-92204,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.759025731,0.3387268333195906
2019-04-23,0.495644729286,0.481482865972,0.503146707021,0.481482865972,6260079,168519003,210,59,4066645,0.493847530343,43,563462,759275093,114005403,651979960,10920237,1.4611310860120272,123998878,12.399887843403256,876001121,110233,-368629,-258396,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.759275093,0.339411123804521
2019-04-24,0.481610754712,0.478312668558,0.481610754712,0.446668612621,7281839,167409433,220,52,4857242,0.45520122238399996,37,639385,759509425,114239735,651979960,16536294,1.760686646007746,123951620,12.395162051865888,876048379,226864,-193031,33833,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.759509425,0.340054169488766
2019-04-25,0.478968747066,0.445505864514,0.500134979326,0.440754063802,6760468,155927052,179,32,4419502,0.48297092183999996,35,230558,757500897,112231207,651979960,6802735,1.154375978697407,122734784,12.273478448337393,877265215,79534,-92446,-12911,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.757500897,0.33454243715137577
2019-04-26,0.444180591326,0.436926445349,0.457116077138,0.425978916106,5505480,152924255,186,35,3481625,0.44066887446599995,26,407147,757439519,112169829,651979960,13066953,1.2617964432241555,122380860,12.238086047291949,877619139,42441,-305039,-262598,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.757439519,0.3343740057890028
2019-04-27,0.437170606629,0.441522145228,0.459006706394,0.434103341198,3902952,154532751,131,27,2498897,0.451633810907,24,392492,757570278,112300588,651979960,54605608,2.0891639396506454,122441901,12.244190151810797,877558098,125326,-102207,23119,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.757570278,0.33473283006663535
2019-04-28,0.441559778504,0.448738749769,0.457402546469,0.440383614317,4174351,157058562,134,32,2680402,0.450352293879,31,253372,757662319,112392629,651979960,17848566,1.6231692574032333,122333013,12.233301365277322,877666986,92610,-97603,-4992,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.757662319,0.3349854057619036
2019-04-29,0.448825999074,0.433501003357,0.45088655414,0.428720710387,5230685,151725351,168,37,3009124,0.45079608398800003,32,182151,757596073,112326383,651979960,2339124,1.6385078762998224,122103884,12.210388404971773,877896115,47177,-111441,-64264,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.757596073,0.3348036158040724
2019-04-30,0.433135112346,0.473169910346,0.473182113431,0.43295358041,6117527,165609468,177,38,3645603,0.46567562473000007,31,3565110,756192358,110922668,651979960,108680692,1.3385769123523308,121227410,12.122741032406047,878772589,241336,-1145820,-904484,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.756192358,0.33095159016241854
2019-05-01,0.473556190571,0.476024757087,0.489426201939,0.467295556922,4255127,166608664,171,41,3245286,0.48047090958300004,26,366523,756266232,110996542,651979960,5045035,2.185040084317576,121064210,12.106421068410087,878935789,63614,-192743,-129128,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.756266232,0.33115431261124295
2019-05-02,0.475635552339,0.463421328032,0.47718712632,0.462704932413,3212372,162197464,142,39,1985676,0.472857265938,21,230305,757227738,111958048,651979960,14547433,2.102568840547197,121519115,12.151911528842087,878480884,69476,-58065,11410,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.757227738,0.33379284377077606
2019-05-03,0.463218577424,0.512165029507,0.521107856729,0.460731133135,6755513,179257760,201,46,4682203,0.49066688515600004,33,588071,757343318,112073628,651979960,13171363,1.8802519868274563,121379782,12.137978261395602,878620217,24303,-122954,-98650,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.757343318,0.334110014367131
2019-05-04,0.510700695732,0.494994683742,0.514381792621,0.481570426318,4501321,173248139,183,43,3335840,0.494768483723,26,280811,757459440,112189750,651979960,16233434,1.4291014023390969,121205682,12.120568207619225,878794317,42013,-140079,-98065,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.75745944,0.3344286723009424
2019-05-05,0.495390635468,0.506979141554,0.5209084625,0.491469569016,4844367,177442699,186,56,3239271,0.5173302480340001,26,210613,757434882,112165192,651979960,7394511,1.2089154882215116,120999407,12.099940745558614,879000592,11521,-100398,-88876,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.757434882,0.3343612810956709
2019-05-06,0.505411723205,0.578787829205,0.583561688626,0.492201267002,12023799,202575740,267,65,8208248,0.52777769522,49,1052808,757897279,112627590,651979960,19949576,1.7484518831610067,120799685,12.079968522271491,879200314,412992,-212096,200895,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.757897279,0.33563017478179935
2019-05-07,0.578241895835,0.544724346331,0.605574288502,0.544724346331,16169094,190653521,252,50,11849348,0.5792259371440001,53,3114955,756771854,111502164,651979960,90048082,1.6499487492462734,121041649,12.104164942561908,878958350,609892,-445146,164745,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.756771854,0.33254182283161127
2019-05-08,0.540170635861,0.591537354559,0.610891141121,0.525769673382,9757957,207038074,132,40,6916173,0.57585898992,12,332219,756776246,111506556,651979960,3638111,1.7443688661176098,121028903,12.10289039865433,878971096,36417,-29561,6855,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.756776246,0.33255387520450613
2019-05-09,0.592595456426,0.639848603899,0.69651419793,0.589314520889,23088642,223947011,240,70,16440341,0.6067578606849999,44,124481,756780766,111511076,651979960,12499044,1.3318939494405695,120897786,12.089778653063226,879102213,30640,-18632,12007,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.756780766,0.3325662788305273
2019-05-10,0.639870135704,0.67154286274,0.722229352814,0.639870135704,17054214,235040002,262,64,14589108,0.7148056158570001,44,453927,756794766,111525076,651979960,23476117,1.5214343834549997,122041094,12.20410943808736,877958905,48720,-170492,-121772,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.756794766,0.33260469714121227
2019-05-11,0.672427046105,0.678823365963,0.731141632903,0.656643723479,17115294,237588178,180,45,12164809,0.673316893982,24,451002,756799915,111530225,651979960,3592927,2.9942101951508207,122053010,12.205301031322069,877946989,95435,-81113,14322,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.756799915,0.3326188268470492
2019-05-12,0.685813269402,0.657990035887,0.695985692381,0.633102836543,11180413,230296512,134,31,7571912,0.64377364602,6,403360,756799915,111530225,651979960,2687662,2.0710716850298403,122492035,12.249203500358607,877507964,134216,-108906,25310,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.756799915,0.3326188268470492
2019-05-13,0.657862622059,0.64669673537,0.684658342063,0.644730470784,10869526,226343857,112,20,7239751,0.673605246844,8,133935,756986658,111716968,651979960,218625,2.04086513232115,122554846,12.255484605938596,877445153,22266,-67385,-45119,50000000,50000000,50000000,50000000,50000000,35590421,350000011,1000000000,285590421,364409568,0.756986658,0.3331312804607809
