datetime,balance_0xe0362,balance_0x75398,balance_0x5560d,balance_0xdad22,balance_0xbe697,balance_0xf37c3,balance_nodeops,Sum_treasury,Total_supply,Circulating_supply,Treasury (% of total supply)
2019-10-23,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-24,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-25,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-26,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-27,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-28,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-29,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-30,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-31,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-01,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-02,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-03,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-04,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-05,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-06,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-07,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-08,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-09,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-10,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-11,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-12,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-13,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-14,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-15,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-16,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-17,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-18,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-19,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-20,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-21,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-22,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-23,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-24,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-25,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-26,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-27,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-28,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-29,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-11-30,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-01,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-02,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-03,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-04,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-05,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-06,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-07,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-08,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-09,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-10,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-11,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-12,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-13,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-14,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-15,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-12-16,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-17,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-18,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-19,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-20,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-21,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-22,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-23,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-24,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-25,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-26,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-27,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-28,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-29,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-30,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2019-12-31,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2020-01-01,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2020-01-02,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2020-01-03,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2020-01-04,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2020-01-05,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2020-01-06,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2020-01-07,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2020-01-08,50000000,50000000,50000000,37400000,50000000,35090421,350000013,272490421,1000000000,377509566,0.272490421
2020-01-09,50000000,50000000,50000000,37400000,50000000,35090421,350000014,272490421,1000000000,377509565,0.272490421
2020-01-10,50000000,50000000,50000000,37400000,50000000,35090421,350000015,272490421,1000000000,377509564,0.272490421
2020-01-11,50000000,50000000,50000000,37400000,50000000,35090421,350000015,272490421,1000000000,377509564,0.272490421
2020-01-12,50000000,50000000,50000000,37400000,50000000,35090421,350000015,272490421,1000000000,377509564,0.272490421
2020-01-13,50000000,50000000,50000000,37400000,50000000,35090421,350000015,272490421,1000000000,377509564,0.272490421
2020-01-14,50000000,50000000,50000000,37400000,50000000,35090421,350000016,272490421,1000000000,377509563,0.272490421
2020-01-15,50000000,50000000,50000000,37400000,50000000,35090421,350000016,272490421,1000000000,377509563,0.272490421
2020-01-16,50000000,50000000,50000000,37400000,50000000,35090421,350000016,272490421,1000000000,377509563,0.272490421
2020-01-17,50000000,50000000,50000000,37400000,50000000,35090421,350000016,272490421,1000000000,377509563,0.272490421
2020-01-18,50000000,50000000,50000000,37400000,50000000,35090421,350000016,272490421,1000000000,377509563,0.272490421
2020-01-19,50000000,50000000,50000000,37400000,50000000,35090421,350000016,272490421,1000000000,377509563,0.272490421
2020-01-20,50000000,50000000,50000000,37400000,50000000,35090421,350000016,272490421,1000000000,377509563,0.272490421
2020-01-21,50000000,50000000,50000000,37400000,50000000,35090421,350000016,272490421,1000000000,377509563,0.272490421
2020-01-22,50000000,50000000,50000000,37400000,50000000,35090421,350000016,272490421,1000000000,377509563,0.272490421
2020-01-23,50000000,50000000,50000000,37400000,50000000,35090421,350000016,272490421,1000000000,377509563,0.272490421
2020-01-24,50000000,50000000,50000000,37400000,50000000,35090421,350000017,272490421,1000000000,377509562,0.272490421
2020-01-25,50000000,50000000,50000000,37400000,50000000,35090421,350000017,272490421,1000000000,377509562,0.272490421
2020-01-26,50000000,50000000,50000000,37400000,50000000,35090421,350000017,272490421,1000000000,377509562,0.272490421
2020-01-27,50000000,50000000,50000000,37400000,50000000,35090421,350000017,272490421,1000000000,377509562,0.272490421
2020-01-28,50000000,50000000,50000000,37400000,50000000,35090421,350000017,272490421,1000000000,377509562,0.272490421
2020-01-29,50000000,50000000,50000000,37400000,50000000,35090421,350000017,272490421,1000000000,377509562,0.272490421
2020-01-30,50000000,50000000,50000000,37400000,50000000,35090421,350000018,272490421,1000000000,377509561,0.272490421
2020-01-31,50000000,50000000,50000000,37400000,50000000,35090421,350000018,272490421,1000000000,377509561,0.272490421
2020-02-01,50000000,50000000,50000000,37400000,50000000,35090421,350000018,272490421,1000000000,377509561,0.272490421
2020-02-02,50000000,50000000,50000000,37400000,50000000,35090421,350000018,272490421,1000000000,377509561,0.272490421
2020-02-03,50000000,50000000,50000000,37400000,50000000,35090421,350000018,272490421,1000000000,377509561,0.272490421
2020-02-04,50000000,50000000,50000000,37400000,50000000,35090421,350000018,272490421,1000000000,377509561,0.272490421
2020-02-05,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-06,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-07,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-08,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-09,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-10,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-11,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-12,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-13,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-14,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-15,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-16,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-17,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-18,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-19,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-20,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-21,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-22,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-23,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-24,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-25,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-26,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-27,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-28,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-02-29,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-01,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-02,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-03,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-04,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-05,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-06,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-07,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-08,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-09,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-10,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-11,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-12,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-13,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-14,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-15,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-16,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-17,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-18,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-19,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-20,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-21,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-22,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-23,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-24,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-25,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-26,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-27,50000000,50000000,50000000,37400000,50000000,34590421,350000018,271990421,1000000000,378009561,0.271990421
2020-03-28,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-03-29,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-03-30,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-03-31,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-04-01,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-04-02,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-04-03,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-04-04,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-04-05,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-04-06,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-04-07,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-04-08,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-04-09,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-04-10,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-04-11,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-04-12,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-04-13,50000000,50000000,50000000,37400000,50000000,34090421,350000018,271490421,1000000000,378509561,0.271490421
2020-04-14,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-15,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-16,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-17,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-18,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-19,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-20,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-21,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-22,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-23,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-24,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-25,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-26,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-27,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-28,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-29,50000000,50000000,50000000,37400000,50000000,33590421,350000018,270990421,1000000000,379009561,0.270990421
2020-04-30,50000000,50000000,50000000,37400000,50000000,33090421,350000018,270490421,1000000000,379509561,0.270490421
2020-05-01,50000000,50000000,50000000,37400000,50000000,33090421,350000018,270490421,1000000000,379509561,0.270490421
2020-05-02,50000000,50000000,50000000,37400000,50000000,33090421,350000018,270490421,1000000000,379509561,0.270490421
2020-05-03,50000000,50000000,50000000,37400000,50000000,33090421,350000018,270490421,1000000000,379509561,0.270490421
2020-05-04,50000000,50000000,50000000,37400000,50000000,33090421,350000018,270490421,1000000000,379509561,0.270490421
2020-05-05,50000000,50000000,50000000,37400000,50000000,33090421,350000018,270490421,1000000000,379509561,0.270490421
2020-05-06,50000000,50000000,50000000,37400000,50000000,33090421,350000018,270490421,1000000000,379509561,0.270490421
2020-05-07,50000000,50000000,50000000,37400000,50000000,33090421,350000018,270490421,1000000000,379509561,0.270490421
2020-05-08,50000000,50000000,50000000,37400000,50000000,33090421,350000018,270490421,1000000000,379509561,0.270490421
2020-05-09,50000000,50000000,50000000,37400000,50000000,33090421,350000018,270490421,1000000000,379509561,0.270490421
2020-05-10,50000000,50000000,50000000,37400000,50000000,33090421,350000018,270490421,1000000000,379509561,0.270490421
2020-05-11,50000000,50000000,50000000,37400000,50000000,33090421,350000018,270490421,1000000000,379509561,0.270490421
2020-05-12,50000000,50000000,50000000,37400000,50000000,33090421,350000018,270490421,1000000000,379509561,0.270490421
2020-05-13,50000000,50000000,50000000,37400000,50000000,33090421,350000018,270490421,1000000000,379509561,0.270490421
2020-05-14,50000000,50000000,50000000,37400000,50000000,32590421,350000018,269990421,1000000000,380009561,0.269990421
2020-05-15,50000000,50000000,50000000,37400000,50000000,32590421,350000018,269990421,1000000000,380009561,0.269990421
2020-05-16,50000000,50000000,50000000,37400000,50000000,32590421,350000018,269990421,1000000000,380009561,0.269990421
2020-05-17,50000000,50000000,50000000,37400000,50000000,32590421,350000018,269990421,1000000000,380009561,0.269990421
2020-05-18,50000000,50000000,50000000,37400000,50000000,32590421,350000018,269990421,1000000000,380009561,0.269990421
2020-05-19,50000000,50000000,50000000,37400000,50000000,32590421,350000018,269990421,1000000000,380009561,0.269990421
2020-05-20,50000000,50000000,50000000,37400000,50000000,32590421,350000018,269990421,1000000000,380009561,0.269990421
2020-05-21,50000000,50000000,50000000,37400000,50000000,32590421,350000018,269990421,1000000000,380009561,0.269990421
2020-05-22,50000000,50000000,50000000,37400000,50000000,32590421,350000018,269990421,1000000000,380009561,0.269990421
2020-05-23,50000000,50000000,50000000,37400000,50000000,32590421,350000018,269990421,1000000000,380009561,0.269990421
2020-05-24,50000000,50000000,50000000,37400000,50000000,32590421,350000018,269990421,1000000000,380009561,0.269990421
2020-05-25,50000000,50000000,50000000,37400000,50000000,32590421,350000018,269990421,1000000000,380009561,0.269990421
2020-05-26,50000000,50000000,50000000,37400000,50000000,32590421,350000019,269990421,1000000000,380009560,0.269990421
2020-05-27,50000000,50000000,50000000,37400000,50000000,32590421,350000019,269990421,1000000000,380009560,0.269990421
2020-05-28,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-05-29,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-05-30,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-05-31,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-06-01,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-06-02,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-06-03,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-06-04,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-06-05,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-06-06,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-06-07,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-06-08,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-06-09,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-06-10,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-06-11,50000000,50000000,50000000,37400000,50000000,32090421,350000019,269490421,1000000000,380509560,0.269490421
2020-06-12,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-13,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-14,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-15,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-16,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-17,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-18,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-19,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-20,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-21,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-22,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-23,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-24,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-25,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-26,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-27,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-28,50000000,50000000,50000000,37400000,50000000,31590421,350000019,268990421,1000000000,381009560,0.268990421
2020-06-29,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
2020-06-30,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
2020-07-01,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
2020-07-02,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
2020-07-03,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
2020-07-04,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
2020-07-05,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
