datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volumefrom_LINK_Binance,volumeto_BTC_Binance,volumefrom_LINK_Binance_1,volumeto_BTC_Binance_1,volumefrom_LINK_Binance_2,volumeto_ETH_Binance,volumefrom_LINK_Binance_3,volumeto_USDC_Binance,volumefrom_LINK_Binance_4,volumeto_USDT_Binance,volumefrom_LINK_binanceus,volumeto_USD_binanceus,volumefrom_LINK_binanceusa,volumeto_USD_binanceusa,volumefrom_LINK_Coinbase,volumeto_USD_Coinbase,volumefrom_LINK_Coinbase_8,volumeto_ETH_Coinbase,volumefrom_LINK_Gemini,volumeto_USD_Gemini,volumefrom_LINK_Gemini_10,volumeto_BTC_Gemini,volumefrom_LINK_Kraken,volumeto_BTC_Kraken,volumefrom_LINK_Kraken_12,volumeto_ETH_Kraken,volumefrom_LINK_Kraken_13,volumeto_USD_Kraken,volumefrom_LINK_BitTrex,volumeto_USDT_BitTrex,volumefrom_LINK_BitTrex_15,volumeto_BTC_BitTrex,volumefrom_LINK_BitTrex_16,volumeto_ETH_BitTrex,volumefrom_LINK_Poloniex,volumeto_USDT_Poloniex,volumefrom_LINK_Poloniex_18,volumeto_BTC_Poloniex,volumefrom_LINK_uniswap,volumeto_ETH_uniswap,Sum_volfrom_Link_Binance,Sum_volfrom_Link_Coinbase,Sum_volfrom_Link_Gemini,Sum_volfrom_Link_Kraken,Sum_volfrom_Link_BitTrex,Sum_volfrom_Link_Poloniex,Sum_volfrom_Link_uniswap,Sum_volfrom_Link_Binance_usd,Sum_volfrom_Link_Coinbase_usd,Sum_volfrom_Link_Gemini_usd,Sum_volfrom_Link_Kraken_usd,Sum_volfrom_Link_BitTrex_usd,Sum_volfrom_Link_Poloniex_usd,Sum_volfrom_Link_uniswap_usd,Sum_volfrom_Link_all,Sum_volfrom_Link_allcex,Sum_volfrom_Link_all_usd,Sum_volfrom_Link_allcex_usd
2019-05-29,1.27004759678,1.18278841033,1.27004759678,1.15528232011,12587598,1748,12587598,1748,1081167,4811,279842,336220,4455878,5341310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30992083,0,0,0,0,0,0,36657076.58438542,0.0,0.0,0.0,0.0,0.0,0.0,30992083,30992083,36657076.58438542,36657076.58438542
2019-05-30,1.18472836722,1.02475095704,1.21962712807,0.984348293012,22687682,2884,22687682,2884,3501970,14176,584706,626657,9641188,10423240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59103228,0,0,0,0,0,0,60566089.45715332,0.0,0.0,0.0,0.0,0.0,0.0,59103228,59103228,60566089.45715332,60566089.45715332
2019-05-31,1.02175366016,1.0215197012,1.05194920359,0.964007845454,16523722,1947,16523722,1947,1886854,7210,256740,252982,7532556,7413797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42723594,0,0,0,0,0,0,43642992.97707011,0.0,0.0,0.0,0.0,0.0,0.0,42723594,42723594,43642992.97707011,43642992.97707011
2019-06-01,1.02411529391,0.965132202368,1.05204705898,0.965121052435,8929950,1040,8929950,1040,1370720,5078,138638,138802,3669188,3671873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23038446,0,0,0,0,0,0,22235146.12711624,0.0,0.0,0.0,0.0,0.0,0.0,23038446,23038446,22235146.12711624,22235146.12711624
2019-06-02,0.968047611152,1.01243420901,1.04414438454,0.950716320369,7550869,865,7550869,865,797094,2940,179922,179719,3351555,3337375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19430309,0,0,0,0,0,0,19671909.523234885,0.0,0.0,0.0,0.0,0.0,0.0,19430309,19430309,19671909.523234885,19671909.523234885
2019-06-03,1.01222902482,0.910968799788,1.01222902482,0.904158094965,5920675,675,5920675,675,893642,3314,206453,197411,3132546,3015562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16073991,0,0,0,0,0,0,14642904.289073115,0.0,0.0,0.0,0.0,0.0,0.0,16073991,16073991,14642904.289073115,14642904.289073115
2019-06-04,0.893954725276,0.883250310255,0.931624625747,0.85740542513,7404061,827,7404061,827,1352380,4846,235208,204819,4409510,3870231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20805220,0,0,0,0,0,0,18376217.01992353,0.0,0.0,0.0,0.0,0.0,0.0,20805220,20805220,18376217.01992353,18376217.01992353
2019-06-05,0.885700262048,1.07711790695,1.07711790695,0.885700262048,20996764,2745,20996764,2745,1653702,6891,320507,326827,9754174,9874472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53721911,0,0,0,0,0,0,57864832.333674185,0.0,0.0,0.0,0.0,0.0,0.0,53721911,53721911,57864832.333674185,57864832.333674185
2019-06-06,1.07717775708,1.11963292446,1.23248408915,1.06456354526,21439204,3167,21439204,3167,1381355,6473,665488,756370,10630650,12159714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55555901,0,0,0,0,0,0,62202215.90764024,0.0,0.0,0.0,0.0,0.0,0.0,55555901,55555901,62202215.90764024,62202215.90764024
2019-06-07,1.11225201523,1.17761262318,1.23932294005,1.08100615895,14627944,2182,14627944,2182,1105501,5246,500246,597854,6106411,7201931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36968046,0,0,0,0,0,0,43534037.6238989,0.0,0.0,0.0,0.0,0.0,0.0,36968046,36968046,43534037.6238989,43534037.6238989
2019-06-08,1.17261285075,1.15261996376,1.19940276469,1.1351223281,4693814,686,4693814,686,366441,1724,90806,105221,2465758,2844824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12310633,0,0,0,0,0,0,14189481.362322662,0.0,0.0,0.0,0.0,0.0,0.0,12310633,12310633,14189481.362322662,14189481.362322662
2019-06-09,1.15163360937,1.0732529369,1.1549639528,1.03687338211,4562986,635,4562986,635,464926,2114,78662,83997,3412900,3665690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13082460,0,0,0,0,0,0,14040788.616876774,0.0,0.0,0.0,0.0,0.0,0.0,13082460,13082460,14040788.616876774,14040788.616876774
2019-06-10,1.07411796644,1.19171550588,1.19434571339,1.05521321322,5068552,728,5068552,728,511451,2398,138167,156254,3434927,3884046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14221649,0,0,0,0,0,0,16948159.632482797,0.0,0.0,0.0,0.0,0.0,0.0,14221649,14221649,16948159.632482797,16948159.632482797
2019-06-11,1.19181226252,1.13830485511,1.19181226252,1.10482973421,6026181,874,6026181,874,989693,4619,98843,113649,2946665,3369665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16087563,0,0,0,0,0,0,18312551.069787994,0.0,0.0,0.0,0.0,0.0,0.0,16087563,16087563,18312551.069787994,18312551.069787994
2019-06-12,1.13731655741,1.1427589387800001,1.16360771043,1.10968561238,4351606,612,4351606,612,370879,1670,99841,112774,2444621,2750883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11618553,0,0,0,0,0,0,13277205.296439188,0.0,0.0,0.0,0.0,0.0,0.0,11618553,11618553,13277205.296439188,13277205.296439188
2019-06-13,1.14730262766,1.84791993852,1.94560662716,1.12788950201,73765081,15431,73765081,15431,5140398,34148,1251074,2130580,30822581,52835499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184744215,0,0,0,0,0,0,341392518.42472565,0.0,0.0,0.0,0.0,0.0,0.0,184744215,184744215,341392518.42472565,341392518.42472565
2019-06-14,1.88062844924,1.6765578963699999,1.88062844924,1.4687943803299999,67716923,13371,67716923,13371,4552949,29157,679271,1107568,31133510,51100525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171799576,0,0,0,0,0,0,288031935.7358179,0.0,0.0,0.0,0.0,0.0,0.0,171799576,171799576,288031935.7358179,288031935.7358179
2019-06-15,1.67835708709,1.72130299744,1.78270500781,1.62741836428,23520946,4659,23520946,4659,1417608,9200,168002,290693,10270911,17651354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58898413,0,0,0,0,0,0,101382014.84135906,0.0,0.0,0.0,0.0,0.0,0.0,58898413,58898413,101382014.84135906,101382014.84135906
2019-06-16,1.7118325216899999,1.6747065668999999,1.7805964731700001,1.6166319812899999,16485265,3087,16485265,3087,1201367,7503,209844,355622,7915113,13383323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42296854,0,0,0,0,0,0,70834819.15301053,0.0,0.0,0.0,0.0,0.0,0.0,42296854,42296854,70834819.15301053,70834819.15301053
2019-06-17,1.67517092789,1.97163526701,2.02896084571,1.67517092789,31213580,6418,31213580,6418,2245169,15687,362836,692345,16129632,30649899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81164797,0,0,0,0,0,0,160027376.20490745,0.0,0.0,0.0,0.0,0.0,0.0,81164797,81164797,160027376.20490745,160027376.20490745
2019-06-18,1.97552175619,1.8185369919399998,2.0260593418,1.77239285329,22267411,4541,22267411,4541,1874393,13132,299754,560632,13271917,24712784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59980886,0,0,0,0,0,0,109077460.00033605,0.0,0.0,0.0,0.0,0.0,0.0,59980886,59980886,109077460.00033605,109077460.00033605
2019-06-19,1.8169736110199999,1.83844098878,1.90186252634,1.79975526502,9510370,1918,9510370,1918,456968,3153,83090,153485,4645444,8565443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24206242,0,0,0,0,0,0,44501747.47712796,0.0,0.0,0.0,0.0,0.0,0.0,24206242,24206242,44501747.47712796,44501747.47712796
2019-06-20,1.83689596187,1.7655505379799998,1.88177215847,1.69412080808,11143887,2103,11143887,2103,694689,4541,128754,225282,5103540,9055308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28214757,0,0,0,0,0,0,49814579.40032496,0.0,0.0,0.0,0.0,0.0,0.0,28214757,28214757,49814579.40032496,49814579.40032496
