time,volumefrom_LINK_Binance,volumeto_BTC_Binance,volumefrom_LINK_Binance_1,volumeto_ETH_Binance,volumefrom_LINK_Binance_2,volumeto_USDC_Binance,volumefrom_LINK_Binance_3,volumeto_USDT_Binance,volumefrom_LINK_binanceus,volumeto_USD_binanceus,volumefrom_LINK_binanceusa,volumeto_USD_binanceusa,volumefrom_LINK_Coinbase,volumeto_USD_Coinbase,volumefrom_LINK_Coinbase_7,volumeto_ETH_Coinbase,volumefrom_LINK_Gemini,volumeto_USD_Gemini,volumefrom_LINK_Gemini_9,volumeto_BTC_Gemini,volumefrom_LINK_Kraken,volumeto_BTC_Kraken,volumefrom_LINK_Kraken_11,volumeto_ETH_Kraken,volumefrom_LINK_Kraken_12,volumeto_USD_Kraken,volumefrom_LINK_BitTrex,volumeto_USDT_BitTrex,volumefrom_LINK_BitTrex_14,volumeto_BTC_BitTrex,volumefrom_LINK_BitTrex_15,volumeto_ETH_BitTrex,volumefrom_LINK_Poloniex,volumeto_USDT_Poloniex,volumefrom_LINK_Poloniex_17,volumeto_BTC_Poloniex,volumefrom_LINK_uniswap,volumeto_ETH_uniswap
2020-05-13 20:00:00,328715,132,111226,2090,3561,13373,546821,2047042,3692,13875,3692,13875,109928,412698,6424,121,0,0,0,0,9836,3,55,1,7786,29272,134,501,9718,3,0,0,171,651,1,0,592,11
2020-05-13 21:00:00,201327,81,9745,185,6469,24488,431181,1629653,17798,67452,17798,67452,155721,589663,10661,202,0,0,0,0,2993,1,2578,49,19864,75138,16,62,1697,0,4,0,850,3230,423,0,1385,26
2020-05-13 22:00:00,85931,34,3553,67,2434,9266,324527,1226552,12862,49015,12862,49015,95727,362670,1166,22,0,0,0,0,13664,5,13,0,6542,24887,239,910,168,0,0,0,1,5,28,0,201,3
2020-05-13 23:00:00,44768,18,3744,70,3503,13195,103043,387712,8036,30342,8036,30342,40081,151090,3293,62,0,0,0,0,767,0,25,0,5593,21044,7,29,789,0,0,0,0,1,0,0,945,17
2020-05-14 00:00:00,116149,47,14901,282,2821,10676,231764,876575,2280,8632,2280,8632,82026,310724,6712,127,0,0,0,0,720,0,11,0,15066,57136,0,0,653,0,0,0,0,0,0,0,2422,45
2020-05-14 01:00:00,62919,25,2358,44,677,2561,185674,700457,3404,12821,3404,12821,86527,326522,4194,79,0,0,0,0,0,0,0,0,1400,5276,0,0,0,0,0,0,0,0,0,0,2277,43
2020-05-14 02:00:00,48537,19,3168,60,27,104,135213,508576,3048,11483,3048,11483,29399,110662,4613,87,0,0,0,0,20424,8,0,0,1972,7425,0,0,66,0,0,0,0,0,0,0,4149,78
2020-05-14 03:00:00,171643,68,15270,288,3400,12753,284144,1064037,6953,26064,6953,26064,43819,164283,6720,126,0,0,0,0,396,0,66,1,9588,35939,416,1561,437,0,7,0,0,0,1,0,6955,132
2020-05-14 04:00:00,36284,14,8075,152,26,99,135085,506035,809,3032,809,3032,19111,71594,1384,26,0,0,0,0,10,0,0,0,5388,20168,6,24,332,0,0,0,0,0,0,0,1171,22
2020-05-14 05:00:00,107898,42,4257,80,828,3084,338961,1262107,5668,21167,5668,21167,35228,131091,2880,54,0,0,0,0,869,0,0,0,9196,34255,8,31,700,0,2,0,0,0,4,0,18074,362
2020-05-14 06:00:00,118431,46,1831,34,477,1785,219939,822053,3406,12750,3406,12750,37283,139278,5041,94,0,0,0,0,1215,0,0,0,1362,5088,0,0,454,0,1143,21,0,0,1,0,195,3
2020-05-14 07:00:00,105261,41,4189,78,588,2205,232325,871129,783,2944,783,2944,113996,427714,3110,58,0,0,0,0,2475,0,0,0,368,1380,329,1235,2968,1,0,0,0,0,17,0,449,8
2020-05-14 08:00:00,211563,82,7353,137,193,723,279867,1045832,836,3122,836,3122,48506,181112,16398,304,0,0,0,0,22539,8,47,0,9350,34987,18,70,2832,1,12,0,4,16,63,0,1327,24
2020-05-14 09:00:00,379995,148,15878,297,2845,10846,834297,3172793,5312,20289,5312,20289,219782,835474,21005,390,0,0,0,0,2935,1,123,2,11926,45416,2224,8515,5669,2,950,17,14,50,51,0,1944,36
2020-05-14 10:00:00,534592,209,22562,422,4920,18805,914530,3487474,9107,34819,9107,34819,248144,952103,24695,463,0,0,0,0,4367,1,202,3,20294,77612,760,2891,3011,1,176,3,4,19,0,0,4426,83
2020-05-14 11:00:00,126951,49,56737,1062,2973,11344,348900,1330426,10923,41805,10923,41805,93268,356148,12044,226,0,0,0,0,1303,0,1950,36,9157,34904,171,653,1857,0,141,2,0,0,298,0,2875,54
2020-05-14 12:00:00,109779,43,2416,45,2217,8418,275019,1042465,21343,81487,21343,81487,74224,281390,10968,206,0,0,0,0,1476,0,785,14,3342,12691,118,448,1035,0,6,0,0,0,0,0,1089,20
2020-05-14 13:00:00,83122,32,1722,32,1189,4475,183387,692516,1106,4185,1106,4185,67951,256661,4563,85,0,0,0,0,911,0,0,0,6526,24655,318,1204,4087,1,311,5,0,1,0,0,106,2
2020-05-14 14:00:00,165635,64,2819,52,380,1442,208611,790202,3573,13555,3573,13555,105943,401811,8384,157,0,0,0,0,1923,0,700,13,3864,14611,1524,5801,2305,0,0,0,14,59,765,0,1718,32
2020-05-14 15:00:00,94777,37,1837,34,703,2676,169623,643896,1508,5728,1508,5728,64397,244502,1806,33,0,0,0,0,540,0,63,1,642,2441,198,755,1021,0,0,0,0,2,34,0,2518,46
2020-05-14 16:00:00,138600,54,20452,387,1009,3822,331754,1253647,5629,21309,5629,21309,77131,292117,9583,181,0,0,0,0,1937,0,415,7,3472,13134,26,99,56,0,8,0,0,0,0,0,1555,29
2020-05-14 17:00:00,75199,29,5026,95,1087,4095,300439,1129110,3935,14787,3935,14787,49550,186222,6891,130,0,0,0,0,764,0,15,0,11548,43501,18,67,3086,1,332,6,0,0,0,0,428,8
2020-05-14 18:00:00,179736,70,14730,281,645,2462,390982,1488135,4354,16611,4354,16611,67225,255926,9967,190,0,0,0,0,392,0,0,0,4327,16363,0,0,800,0,24,0,0,0,0,0,3263,62
2020-05-14 19:00:00,114476,45,17017,321,3185,12164,244877,936728,8512,32513,8512,32513,77486,296296,4498,85,0,0,0,0,0,0,127,2,16683,63841,19,74,3496,1,33,0,0,0,0,0,1589,30
2020-05-14 20:00:00,373153,147,17493,329,2179,8365,647604,2484641,7921,30387,7921,30387,156145,599340,10117,190,0,0,0,0,4510,1,355,6,12141,46524,285,1100,1506,0,1,0,0,0,12,0,662,12
2020-05-14 21:00:00,52596,20,2225,41,298,1139,116212,443904,1107,4232,1107,4232,44473,170059,1783,33,0,0,0,0,147,0,180,3,8428,32193,6,23,21,0,2,0,3,11,15,0,2166,40
2020-05-14 22:00:00,65651,25,2023,38,1413,5409,120432,460823,2259,8655,2259,8655,58892,225733,1900,35,0,0,0,0,33,0,0,0,2577,9868,1,6,317,0,1,0,0,0,0,0,265,4
2020-05-14 23:00:00,114736,44,2314,43,301,1152,204005,778247,3260,12442,3260,12442,86001,328156,548,10,0,0,0,0,5415,2,0,0,1652,6317,0,0,826,0,0,0,0,0,77,0,68,1
2020-05-15 00:00:00,100800,39,1343,25,512,1952,196252,746557,2766,10527,2766,10527,68368,260234,1260,23,0,0,0,0,347,0,37,0,1516,5766,318,1226,376,0,7,0,0,0,0,0,39,0
2020-05-15 01:00:00,74196,29,4228,79,824,3155,116273,444591,2798,10690,2798,10690,72329,276501,4280,81,0,0,0,0,89,0,0,0,420,1609,0,0,54,0,1,0,0,0,0,0,2413,45
2020-05-15 02:00:00,217589,86,4576,87,2478,9387,563613,2133657,12351,46638,12351,46638,121461,458815,11117,211,0,0,0,0,36551,14,1100,20,17013,64464,29,109,4301,1,311,5,0,0,28,0,3059,58
2020-05-15 03:00:00,84072,33,2004,37,355,1346,155801,590661,9988,37924,9988,37924,104143,394219,467,8,0,0,0,0,2415,0,311,5,4632,17543,1010,3827,600,0,0,0,0,0,0,0,2743,52
2020-05-15 04:00:00,104519,41,6265,118,404,1523,432834,1630245,2470,9301,2470,9301,71101,267778,3753,71,0,0,0,0,70,0,913,17,294,1114,0,0,320,0,30,0,0,0,2,0,475,8
2020-05-15 05:00:00,115846,46,1474,27,407,1532,190503,716415,5296,19867,5296,19867,75161,282529,2931,55,0,0,0,0,323,0,292,5,4851,18246,2,8,381,0,0,0,0,0,0,0,92,1
2020-05-15 06:00:00,50606,20,2069,38,57,217,79072,298018,651,2454,651,2454,26941,101459,1898,35,0,0,0,0,1131,0,104,1,1143,4310,0,0,329,0,76,1,0,0,1,0,1970,37
2020-05-15 07:00:00,100947,39,2293,43,429,1623,176117,665688,1346,5096,1346,5096,48461,182858,4970,93,0,0,0,0,2644,1,328,6,10595,40115,2,9,225,0,0,0,0,0,13,0,3,0
2020-05-15 08:00:00,57692,22,3920,73,388,1469,141436,534767,354,1337,354,1337,13972,52885,1414,26,0,0,0,0,3515,1,632,11,470,1781,0,0,210,0,0,0,0,0,14,0,2978,56
2020-05-15 09:00:00,98421,38,2031,38,214,803,205176,771554,1584,5964,1584,5964,23694,89087,778,14,0,0,0,0,2873,1,0,0,6293,23682,0,0,66,0,0,0,0,0,1,0,1144,21
2020-05-15 10:00:00,102249,40,986,18,206,774,159889,600778,559,2102,559,2102,58751,220478,1954,36,0,0,0,0,1065,0,0,0,5622,21135,0,0,397,0,0,0,0,0,5,0,484,9
2020-05-15 11:00:00,98857,38,1383,26,234,881,163723,618806,1991,7528,1991,7528,43245,163562,4760,89,0,0,0,0,578,0,205,3,0,0,0,0,12,0,0,0,0,0,0,0,1631,30
2020-05-15 12:00:00,56366,22,2863,53,250,943,116036,436784,1422,5349,1422,5349,57929,217969,1217,22,0,0,0,0,1000,0,0,0,2393,9003,0,0,476,0,2,0,0,0,3770,1,201,3
2020-05-15 13:00:00,50084,19,2882,54,500,1886,131872,497935,9644,36549,9644,36549,49149,185393,5979,112,0,0,0,0,115,0,850,16,1097,4149,0,0,2027,0,0,0,0,3,0,0,897,16
2020-05-15 14:00:00,86214,34,1476,27,26,99,99713,377281,4137,15656,4137,15656,94732,358367,1302,24,0,0,0,0,37,0,0,0,389,1471,0,0,78,0,507,9,0,0,65,0,4401,83
2020-05-15 15:00:00,151202,59,5235,98,1939,7248,428476,1605453,3468,12985,3468,12985,133245,499345,2268,42,0,0,0,0,1440,0,164,3,22354,83507,20,74,1383,0,0,0,29,112,11,0,520,9
2020-05-15 16:00:00,104244,41,4598,86,1377,5141,264902,988457,1317,4904,1317,4904,75149,279977,6430,121,0,0,0,0,100,0,20,0,4794,17868,0,0,660,0,2,0,13,53,18,0,385,7
2020-05-15 17:00:00,63882,25,3040,57,273,1019,75773,282806,1486,5549,1486,5549,48228,179805,3169,59,0,0,0,0,76,0,0,0,1774,6629,405,1517,385,0,75,1,0,0,0,0,1361,25
2020-05-15 18:00:00,49952,19,2671,50,103,385,85779,321058,1324,4957,1324,4957,42269,158298,1452,27,0,0,0,0,355,0,0,0,3774,14121,10,39,362,0,0,0,10,36,15,0,454,8
2020-05-15 19:00:00,69336,27,2713,51,864,3216,333598,1237541,3450,12792,3450,12792,194217,719863,3873,73,0,0,0,0,10504,4,1514,28,14893,55174,171,633,2100,0,1,0,0,0,0,0,1326,25
2020-05-15 20:00:00,144074,56,11209,211,13055,47613,704677,2578106,46377,168944,46377,168944,319973,1170874,18736,354,0,0,0,0,3725,1,58,1,10293,37522,25,95,0,0,0,0,0,0,33,0,5517,104
2020-05-15 21:00:00,176344,69,4995,93,712,2589,301068,1102237,6648,24297,6648,24297,181233,662524,5866,110,0,0,0,0,1298,0,0,0,1456,5330,0,0,0,0,0,0,0,0,0,0,7463,143
2020-05-15 22:00:00,138404,54,6770,126,1248,4599,239316,882003,39694,145237,39694,145237,149821,551941,5603,104,0,0,0,0,691,0,0,0,7264,26751,0,0,0,0,0,0,0,0,0,0,2598,48
2020-05-15 23:00:00,79904,31,8716,163,1235,4524,210652,773188,5405,19831,5405,19831,99771,365969,8144,153,0,0,0,0,840,0,0,0,9298,33954,365,1348,3301,1,362,6,0,0,0,0,757,14
2020-05-16 00:00:00,155886,60,10372,193,1614,5879,244175,890176,6269,22737,6269,22737,116985,425642,16327,306,0,0,0,0,12575,4,0,0,2278,8248,482,1762,1511,0,16,0,1,5,68,0,306,5
2020-05-16 01:00:00,50737,19,5760,107,139,511,121327,446658,5500,20263,5500,20263,56854,209188,5095,95,0,0,0,0,336,0,15,0,5285,19443,1,5,203,0,0,0,0,0,0,0,313,5
2020-05-16 02:00:00,58035,22,6424,119,763,2814,140815,520043,2857,10561,2857,10561,66992,247541,21572,402,0,0,0,0,1329,0,675,12,1712,6317,10,39,432,0,6,0,0,0,2,0,2309,42
2020-05-16 03:00:00,50281,19,2338,43,1257,4677,155236,576109,3121,11564,3121,11564,103463,384095,2521,47,0,0,0,0,747,0,0,0,3998,14823,1560,5740,1993,0,294,5,0,0,0,0,396,7
2020-05-16 04:00:00,73513,28,6161,114,490,1831,223448,832637,3969,14804,3969,14804,80133,298378,23686,438,0,0,0,0,52,0,225,4,8388,31142,0,0,124,0,10,0,298,1085,0,0,1214,22
2020-05-16 05:00:00,94745,37,4946,91,1075,3998,198441,737768,3914,14547,3914,14547,63612,236393,4348,80,0,0,0,0,1800,0,25,0,10,37,0,0,56,0,2,0,0,0,0,0,604,11
2020-05-16 06:00:00,26372,10,7235,133,523,1944,69956,259504,216,804,216,804,28552,105925,1158,21,0,0,0,0,108,0,200,3,318,1181,77,287,227,0,0,0,0,0,0,0,101,1
2020-05-16 07:00:00,24675,9,1367,25,98,362,118478,438931,653,2424,653,2424,25844,95557,1690,31,0,0,0,0,640,0,0,0,2894,10707,244,900,4250,1,192,3,0,0,0,0,6071,109
2020-05-16 08:00:00,41831,16,3671,67,268,988,93279,344397,4813,17747,4813,17747,19370,71539,1202,22,0,0,0,0,50,0,0,0,2946,10859,143,525,3436,1,0,0,0,0,0,0,254,4
2020-05-16 09:00:00,32513,12,4204,77,0,0,90242,333287,868,3204,868,3204,11562,42684,1086,20,0,0,0,0,1549,0,101,1,0,0,852,3140,9642,3,267,4,0,0,222,0,560,10
2020-05-16 10:00:00,85164,33,1634,30,593,2203,202680,750762,188,700,188,700,20173,74764,1904,35,0,0,0,0,100,0,26,0,2594,9603,0,0,259,0,13,0,2,10,0,0,1384,25
2020-05-16 11:00:00,50975,20,7323,135,954,3543,138925,515336,1703,6309,1703,6309,27843,103235,1483,27,0,0,0,0,79,0,0,0,54,204,0,0,138,0,26,0,0,0,0,0,931,17
2020-05-16 12:00:00,44092,17,6445,118,332,1236,93995,349347,418,1557,418,1557,34983,129987,1527,28,0,0,0,0,4844,1,80,1,1708,6332,0,0,208,0,28,0,1,6,0,0,116,2
2020-05-16 13:00:00,56173,22,6177,113,154,574,84275,313177,1765,6557,1765,6557,47755,177320,1921,35,0,0,0,0,195,0,0,0,1631,6068,0,0,88,0,187,3,0,0,0,0,220,4
2020-05-16 14:00:00,38744,15,5634,103,169,628,105974,392075,859,3180,859,3180,63119,233623,3096,56,0,0,0,0,10,0,145,2,6981,25793,1,5,565,0,0,0,0,0,0,0,297,5
2020-05-16 15:00:00,57326,22,1056,19,818,3010,85449,315426,3127,11544,3127,11544,86083,317645,8446,155,0,0,0,0,225,0,160,2,5054,18673,0,0,385,0,62,1,0,0,0,0,160,2
2020-05-16 16:00:00,232106,91,7171,132,1645,6115,301811,1119879,5663,20969,5663,20969,74856,277782,13643,252,0,0,0,0,4075,1,293,5,576,2129,1,4,350,0,5,0,0,0,4,0,687,12
2020-05-16 17:00:00,239550,96,12498,235,2631,9901,509547,1915019,8204,30840,8204,30840,189560,712736,8400,158,0,0,0,0,6740,2,81,1,4412,16583,248,932,1145,0,4,0,0,0,43,0,4556,86
2020-05-16 18:00:00,111623,44,5666,106,642,2403,168801,632751,1665,6247,1665,6247,94284,352979,4880,91,0,0,0,0,4929,1,39,0,6438,24123,42,159,896,0,0,0,0,0,1,0,1465,27
2020-05-16 19:00:00,85027,34,1471,27,244,918,192482,724949,2052,7732,2052,7732,88029,331463,4526,85,0,0,0,0,503,0,0,0,13609,51332,0,0,797,0,0,0,263,1015,0,0,2657,50
2020-05-16 20:00:00,129846,52,3047,57,103,391,222909,842686,3198,12086,3198,12086,108475,409843,7291,137,0,0,0,0,4355,1,554,10,1364,5152,0,0,2807,1,0,0,0,2,1810,0,8946,167
2020-05-16 21:00:00,65194,26,2691,50,276,1045,142140,537666,3602,13624,3602,13624,78928,298588,3566,67,0,0,0,0,5885,2,53,1,493,1865,291,1103,6380,2,6,0,0,0,0,0,1167,21
2020-05-16 22:00:00,108245,43,4402,82,1103,4158,202719,764611,2613,9842,2613,9842,90416,341213,1389,26,0,0,0,0,0,0,274,5,9020,33947,3,12,2538,1,185,3,0,0,59,0,757,14
2020-05-16 23:00:00,41330,16,1832,34,1175,4431,138265,521427,3739,14108,3739,14108,64027,241486,2497,46,0,0,0,0,307,0,631,11,5499,20697,0,0,46,0,0,0,0,0,0,0,1496,28
2020-05-17 00:00:00,127160,50,6676,125,365,1380,105620,398185,2670,10084,2670,10084,78697,296927,1965,36,0,0,0,0,768,0,0,0,6704,25263,7,27,892,0,0,0,0,0,1,0,7265,134
2020-05-17 01:00:00,150114,59,6607,123,1015,3828,134434,507671,2675,10120,2675,10120,42971,162338,5529,103,0,0,0,0,9564,3,254,4,361,1364,232,875,510,0,0,0,0,0,52,0,654,12
2020-05-17 02:00:00,80683,31,3589,67,3414,12879,142083,537297,1846,6985,1846,6985,69707,263430,5623,105,0,0,0,0,5328,2,0,0,27647,104628,0,0,435,0,0,0,0,0,0,0,1525,28
2020-05-17 03:00:00,70342,27,1715,32,370,1399,73000,276095,1416,5361,1416,5361,66965,253128,8365,157,0,0,0,0,393,0,0,0,20044,75617,0,0,0,0,0,0,0,0,0,0,1583,29
2020-05-17 04:00:00,62491,24,798,14,151,573,160721,607514,2564,9702,2564,9702,95261,360482,2866,53,0,0,0,0,400,0,0,0,6350,23952,25,97,77,0,0,0,0,0,0,0,1369,25
2020-05-17 05:00:00,35061,13,1124,21,791,2990,75220,284080,657,2480,657,2480,13286,50199,1035,19,0,0,0,0,0,0,0,0,10194,38457,500,1892,1502,0,0,0,3,14,80,0,2902,54
2020-05-17 06:00:00,103377,41,6791,128,6276,23792,337733,1288424,2743,10460,2743,10460,105886,403041,5779,109,0,0,0,0,4004,1,10,0,6446,24596,286,1093,21,0,4,0,0,0,0,0,2796,52
2020-05-17 07:00:00,96276,38,2353,44,436,1669,236661,905592,3389,12961,3389,12961,58691,224459,6441,121,0,0,0,0,867,0,0,0,11735,44860,3,13,712,0,0,0,0,0,15,0,6441,123
2020-05-17 08:00:00,63562,25,1196,22,492,1872,214852,817639,1850,7061,1850,7061,37362,142035,2307,43,0,0,0,0,923,0,0,0,2788,10574,0,0,68,0,0,0,0,0,0,0,221,4
2020-05-17 09:00:00,36438,14,1615,30,1021,3874,64416,244860,597,2269,597,2269,9395,35715,836,15,0,0,0,0,0,0,52,0,245,931,29,110,75,0,0,0,0,0,0,0,2297,43
2020-05-17 10:00:00,35432,14,5047,95,108,414,72525,276475,1344,5122,1344,5122,17715,67495,1930,36,0,0,0,0,0,0,0,0,438,1666,29,110,183,0,0,0,55,211,0,0,581,10
2020-05-17 11:00:00,45610,18,4131,77,0,0,54204,205976,1456,5523,1456,5523,37726,143367,1746,33,0,0,0,0,128,0,2658,49,2965,11263,0,0,216,0,0,0,0,0,30,0,3378,63
2020-05-17 12:00:00,219752,86,7440,139,1337,5102,320087,1222840,6958,26484,6958,26484,79838,305439,25548,480,0,0,0,0,4969,1,1030,19,7026,26814,5,19,5502,2,12,0,0,0,95,0,777,14
2020-05-17 13:00:00,141068,55,10243,189,157,597,180646,688580,1475,5619,1475,5619,51180,194958,5299,97,0,0,0,0,2555,0,114,2,8487,32357,14,53,819,0,0,0,0,0,233,0,10389,193
2020-05-17 14:00:00,103283,40,9181,169,1766,6744,214627,821432,7572,28949,7572,28949,71458,273391,10486,193,0,0,0,0,341,0,0,0,26452,101272,27,106,882,0,7,0,0,0,25,0,733,13
2020-05-17 15:00:00,243380,94,3621,66,3635,13988,298925,1146556,2604,9995,2604,9995,72870,279415,5399,99,0,0,0,0,5146,2,1144,21,2963,11371,0,0,1633,0,315,5,27,106,68,0,2389,43
2020-05-17 16:00:00,137310,53,4688,85,376,1432,224543,854778,4237,16127,4237,16127,102939,391678,4314,78,0,0,0,0,1534,0,193,3,2408,9180,45,172,481,0,20,0,0,1,0,0,345,6
2020-05-17 17:00:00,49730,19,3500,63,651,2475,69813,264970,2521,9577,2521,9577,35340,134094,2885,52,0,0,0,0,6078,2,0,0,1363,5167,0,0,385,0,0,0,0,0,0,0,807,14
2020-05-17 18:00:00,60072,23,9979,182,500,1895,162726,615613,4293,16251,4293,16251,61520,232992,7846,143,0,0,0,0,2560,0,588,10,10726,40623,18,69,1117,0,5,0,0,0,48,0,3581,65
2020-05-17 19:00:00,34003,13,11942,218,343,1300,71874,272373,5899,22361,5899,22361,53172,201701,4931,89,0,0,0,0,0,0,0,0,864,3270,637,2416,583,0,1520,27,0,0,2,0,153,2
2020-05-17 20:00:00,92751,36,17728,323,2227,8445,111535,422579,3420,12965,3420,12965,38783,146952,1849,33,0,0,0,0,178,0,39,0,2105,7965,0,0,1573,0,0,0,0,0,0,0,8605,159
2020-05-17 21:00:00,33038,12,6647,120,108,413,59418,225902,1491,5665,1491,5665,57007,216889,5217,95,0,0,0,0,40,0,88,1,2760,10494,100,380,255,0,0,0,0,0,439,0,2910,53
2020-05-17 22:00:00,136572,53,4188,76,1080,4095,150002,567932,6102,23087,6102,23087,54615,206683,16769,304,0,0,0,0,451,0,34,0,5611,21263,30,117,2769,1,0,0,0,1,154,0,2503,45
2020-05-17 23:00:00,36954,14,903,16,2097,7952,101224,383001,619,2345,619,2345,40388,152963,5126,93,0,0,0,0,9406,3,156,2,847,3207,2,10,156,0,0,0,0,0,106,0,772,14
2020-05-18 00:00:00,95803,37,4362,79,297,1132,124224,471204,5360,20322,5360,20322,86077,326559,4485,81,0,0,0,0,0,0,200,3,26,98,0,0,21,0,0,0,0,0,0,0,1587,29
2020-05-18 01:00:00,203306,78,20432,366,10024,38325,322562,1232785,11911,45338,11911,45338,101773,388812,12220,219,0,0,0,0,1112,0,190,3,8075,30903,56,214,679,0,4,0,0,0,21,0,2455,44
2020-05-18 02:00:00,202769,79,28488,516,10037,38967,764827,2967558,22215,86021,22215,86021,317099,1228695,30231,548,0,0,0,0,2029,0,201,3,16023,62330,272,1055,1063,0,7,0,212,819,82,0,1739,31
2020-05-18 03:00:00,242929,96,15079,274,4911,19219,401814,1569952,3868,15118,3868,15118,241473,942819,30489,551,0,0,0,0,9338,3,20,0,20916,81733,27,105,949,0,3,0,0,1,0,0,1310,23
2020-05-18 04:00:00,85892,34,8891,161,3685,14430,215778,844724,3159,12381,3159,12381,148301,581106,4931,89,0,0,0,0,1048,0,0,0,9774,38220,6,27,2317,0,0,0,16,64,25,0,589,10
2020-05-18 05:00:00,161895,64,6817,124,2058,8104,278724,1097181,1112,4369,1112,4369,100474,395399,2705,49,0,0,0,0,274,0,20,0,17026,66929,48,192,944,0,0,0,13,53,28,0,1599,29
2020-05-18 06:00:00,181660,72,2795,50,2893,11258,332618,1295369,2969,11531,2969,11531,65328,254588,4032,73,0,0,0,0,2949,1,94,1,10147,39394,219,857,472,0,315,5,1,3,0,0,1587,28
2020-05-18 07:00:00,125226,50,10987,200,2184,8517,188185,734435,319,1248,319,1248,46621,181930,1565,28,0,0,0,0,2784,1,396,7,1704,6648,3,13,686,0,0,0,0,0,36,0,1514,27
2020-05-18 08:00:00,302488,122,15260,277,4683,18324,553155,2155701,2398,9302,2398,9302,129387,500519,8471,154,0,0,0,0,10108,4,810,14,14600,56659,311,1195,6124,2,112,2,12,49,23,0,2123,39
2020-05-18 09:00:00,146513,59,5334,97,487,1890,293011,1137029,1494,5765,1494,5765,71962,279198,2789,51,0,0,0,0,1154,0,897,16,2912,11288,0,0,598,0,6,0,0,0,0,0,2159,39
2020-05-18 10:00:00,91306,36,3274,60,528,2048,153568,595669,1310,5080,1310,5080,40066,155336,3553,65,0,0,0,0,557,0,50,0,4259,16521,0,0,292,0,176,3,0,1,155,0,715,13
2020-05-18 11:00:00,66983,26,2181,39,290,1126,101003,392023,8050,31264,8050,31264,23412,90808,13649,248,0,0,0,0,2224,0,300,5,3717,14416,0,0,387,0,0,0,0,1,0,0,1714,31
2020-05-18 12:00:00,94078,37,5461,100,740,2869,239160,928205,1473,5713,1473,5713,51056,197885,4700,86,0,0,0,0,397,0,213,3,5206,20235,0,0,239,0,0,0,0,0,0,0,1053,19
2020-05-18 13:00:00,72315,29,914,16,525,2044,123682,481892,1064,4149,1064,4149,99371,386166,2811,51,0,0,0,0,2940,1,0,0,1616,6296,22,87,306,0,0,0,0,0,0,0,1740,31
2020-05-18 14:00:00,222914,89,6069,111,238,930,199001,776596,1796,7010,1796,7010,35722,139276,6515,119,0,0,0,0,3370,1,0,0,2688,10480,10,41,1056,0,0,0,0,0,0,0,4636,83
2020-05-18 15:00:00,139719,56,7805,144,1750,6815,192227,751883,3935,15390,3935,15390,75385,294924,8193,151,0,0,0,0,133,0,154,2,2037,7942,0,0,444,0,104,1,0,0,0,0,3269,60
2020-05-18 16:00:00,81365,32,5860,108,900,3490,298921,1161904,3052,11800,3052,11800,60173,233459,17297,320,0,0,0,0,210,0,1856,34,2996,11650,0,0,844,0,0,0,0,0,200,0,784,14
2020-05-18 17:00:00,72776,29,3939,72,485,1882,128592,499562,4927,19094,4927,19094,52009,201811,4422,81,0,0,0,0,2125,0,2721,49,1893,7333,127,499,627,0,204,3,0,0,126,0,4755,87
2020-05-18 18:00:00,54268,21,2881,52,1797,6974,105755,410918,1133,4401,1133,4401,45053,174860,1591,29,0,0,0,0,2580,1,100,1,404,1570,442,1727,950,0,2,0,0,0,1,0,2926,53
2020-05-18 19:00:00,167241,66,10868,198,863,3344,146176,566695,1582,6138,1582,6138,52502,203610,2707,49,0,0,0,0,2978,1,150,2,1422,5504,0,0,2261,0,0,0,0,0,300,0,2157,39
2020-05-18 20:00:00,71119,28,3961,71,2118,8191,153914,595065,10608,41034,10608,41034,72534,280454,12482,226,0,0,0,0,257,0,0,0,2811,10864,0,0,2004,0,58,1,0,1,9,0,201,3
2020-05-18 21:00:00,68156,27,2186,39,245,948,161488,624462,10410,40150,10410,40150,25614,99077,3992,72,0,0,0,0,62,0,0,0,2402,9291,0,0,551,0,146,2,0,0,0,0,576,10
2020-05-18 22:00:00,45851,18,3699,67,842,3272,207751,806821,900,3493,900,3493,49174,190760,3215,58,0,0,0,0,847,0,0,0,2096,8140,0,0,753,0,0,0,0,0,0,0,839,15
2020-05-18 23:00:00,36331,14,1035,18,0,0,58772,228279,884,3434,884,3434,111498,431650,7443,134,0,0,0,0,0,0,0,0,504,1956,0,0,595,0,109,1,0,0,0,0,1175,21
2020-05-19 00:00:00,117416,46,3973,71,1648,6343,317523,1220795,9047,34724,9047,34724,72383,277987,1475,26,0,0,0,0,503,0,25,0,10469,40277,337,1293,88,0,347,6,0,0,1,0,1287,23
2020-05-19 01:00:00,40185,15,1736,31,285,1093,105104,402680,4961,18964,4961,18964,22688,86838,1498,27,0,0,0,0,0,0,110,2,2473,9470,28,108,39,0,0,0,0,0,6,0,126,2
2020-05-19 02:00:00,89372,35,3008,54,623,2370,270213,1027135,11214,42572,11214,42572,109565,415990,7559,135,0,0,0,0,2512,0,33,0,6846,25964,272,1037,1219,0,1,0,0,0,0,0,0,0
2020-05-19 03:00:00,54578,21,6687,120,516,1951,142566,541157,2553,9678,2553,9678,74268,281467,992,17,0,0,0,0,374,0,0,0,1969,7433,660,2503,1537,0,0,0,0,0,0,0,1593,28
